"regions","climates","spans","at_least_two_shocks_down","at_least_three_shocks_down","time_window","at_least_one_shock_up_down","at_least_one_shock_up","at_least_one_shock_down"
123,"ipsl-cm6a-lr ssp126","0.75",0.76059141355778,0.224851011002226,30,0.0897089408281994,0.878293577322333,1
123,"ipsl-cm6a-lr ssp585","0.75",0.941529773618249,0.409252967785018,30,0.52494239659617,0.999998895304451,1
124,"gfdl-esm4 ssp126","0.75",0.37732735798745,0.0181799999999998,30,0.0608164454996247,0.973722187844747,1
124,"gfdl-esm4 ssp585","0.75",0.367864052461917,0.00165256199999997,30,0.563763028316704,0.958124054105251,1
124,"ipsl-cm6a-lr ssp126","0.75",0.115953899036838,0.00403959599999992,30,0.158666418843011,0.921149967563582,0.995281469672971
124,"ipsl-cm6a-lr ssp585","0.75",0.44982164925974,0.0126418033350789,30,0.368432176953922,0.960319855696478,0.999373063995803
127,"gfdl-esm4 ssp126","0.75",0.911201823397649,0.364967207122435,30,0.193953358169289,0.840835234544382,1
127,"gfdl-esm4 ssp585","0.75",0.976736231331245,0.67916056400202,30,0.483762347299957,0.99955252619602,0.999985476894702
127,"ipsl-cm6a-lr ssp126","0.75",0.649778637644067,0.0443365574655152,30,0.291626086584989,0.970168841765751,1
127,"ipsl-cm6a-lr ssp585","0.75",0.939350048115463,0.372371075282174,30,0.79427929067761,0.998262301472029,1
128,"gfdl-esm4 ssp126","0.75",0.2030070681722,0.00991719000000002,30,0.146409488834584,0.96095604772058,0.978981621603673
128,"gfdl-esm4 ssp585","0.75",0.149151416484942,0.00363599999999997,30,0.34966966188953,1,0.991580924807168
128,"ipsl-cm6a-lr ssp126","0.75",0.0740252350288301,0,30,0.418504180834536,0.927563806428511,0.99813335107389
128,"ipsl-cm6a-lr ssp585","0.75",0.237013407062896,0.0107358903715655,30,0.341982220923541,0.990551316183759,0.995552863096312
130,"gfdl-esm4 ssp126","0.75",0.897328615150695,0.300898130542437,30,0.201019676087267,0.973971499969573,1
130,"gfdl-esm4 ssp585","0.75",0.459697139525691,0.00787954224481513,30,0.309332733469271,0.973131776585334,0.998226014285534
130,"ipsl-cm6a-lr ssp126","0.75",0.644045293812158,0.0710040971663218,30,0.56664534931128,0.984773032929107,1
130,"ipsl-cm6a-lr ssp585","0.75",0.880441238247634,0.359878625987552,30,0.444654719179166,0.936426027303505,1
132,"gfdl-esm4 ssp126","0.75",0.638712104204195,0.0799920000000001,30,0.079874380854,0.885051054123123,0.999670540203457
132,"gfdl-esm4 ssp585","0.75",0.329701961512189,0.0155651871878447,30,0.440620711436614,0.999885503488064,0.999760843116018
132,"ipsl-cm6a-lr ssp126","0.75",0.379266452248483,0.00513713169822183,30,0.622608402013785,0.906098235834427,1
132,"ipsl-cm6a-lr ssp585","0.75",0.875211762952522,0.284595873262866,30,0.471814888776051,0.99999924681188,1
135,"gfdl-esm4 ssp126","0.75",0.79074048273706,0.168248068733475,30,0.479454400081632,0.926134353583185,0.999982780828832
135,"gfdl-esm4 ssp585","0.75",0.734160619573749,0.078432396569221,30,0.55091317329201,0.981280691207873,0.999980315598215
135,"ipsl-cm6a-lr ssp126","0.75",0.378892683742365,0.033191530302536,30,0.176985202625654,0.95057393739208,0.999854548080021
135,"ipsl-cm6a-lr ssp585","0.75",0.781193231339498,0.195260057635499,30,0.442754414145618,0.921525778343657,0.999978183267037
136,"gfdl-esm4 ssp126","0.75",0.0969837788776642,0.00100989899999993,30,0.260060619940198,0.996177522453451,1
136,"gfdl-esm4 ssp585","0.75",0.105426409935794,0.00348867773369976,30,0.791544458203482,0.987058037663195,1
136,"ipsl-cm6a-lr ssp126","0.75",0.0747387879999999,0.00403959599999992,30,0.119371816445034,0.941237301638969,0.940050991138016
136,"ipsl-cm6a-lr ssp585","0.75",0.251566249157264,0.00302969699999966,30,0.700628838795353,0.99763336933043,1
137,"gfdl-esm4 ssp126","0.75",0.727817214479454,0,30,0.102684523143783,0.890257664729769,1
137,"gfdl-esm4 ssp585","0.75",0.34529803432529,0.00751011553347458,30,0.201236142063258,0.997989800941342,1
137,"ipsl-cm6a-lr ssp126","0.75",0.430433330540903,0.0501458089123338,30,0.23013420992762,0.907492955207236,0.995450185118708
137,"ipsl-cm6a-lr ssp585","0.75",0.756648188663347,0.205964625664394,30,0.523124520077793,0.999997070463133,0.999370817004893
140,"gfdl-esm4 ssp126","0.75",0.150188954419605,0,30,0.179011499292697,0.957923902320889,0.997548192794309
140,"gfdl-esm4 ssp585","0.75",0.353406389025034,0.0109079999999998,30,0.654628346444947,0.994317054637752,0.999338691680075
140,"ipsl-cm6a-lr ssp126","0.75",0.44969855921016,0.0131164482481172,30,0.201682806131737,0.974495972593969,0.99976882521658
140,"ipsl-cm6a-lr ssp585","0.75",0.531617517939183,0.0500082224000002,30,0.128621942768563,0.976055055798944,0.999897294257414
141,"gfdl-esm4 ssp126","0.75",0.0641345500904499,0.00252474749999987,30,0.399944258574206,0.953835711261278,1
141,"gfdl-esm4 ssp585","0.75",0.416969402206533,0.048951654949,30,0.271040698609843,0.940016396072675,0.998387374211271
141,"ipsl-cm6a-lr ssp126","0.75",0.297129928888609,0.0121187880000001,30,0.118138436491691,0.885515763190954,1
141,"ipsl-cm6a-lr ssp585","0.75",0.598459505779813,0.0100907190180899,30,0.58147326073316,0.965944532626212,1
145,"gfdl-esm4 ssp126","0.75",0.721337366305941,-2.22044604925031e-16,30,0.18684592937326,0.889149402611346,1
145,"gfdl-esm4 ssp585","0.75",0.329606379126262,0.00504133995204559,30,0.240752499874656,0.997472958495454,0.997651234213505
145,"ipsl-cm6a-lr ssp126","0.75",0.70513541752596,0.120230813299523,30,0.50929917548243,0.96840695815516,1
145,"ipsl-cm6a-lr ssp585","0.75",0.938738958940424,0.337425601092874,30,0.308459651248354,0.999996374779695,1
146,"gfdl-esm4 ssp126","0.75",0.334953773451413,0.0173519010000002,30,0.304605451676862,0.810799752482181,0.998706906818082
146,"gfdl-esm4 ssp585","0.75",0.168572886002211,0.00367199276399988,30,0.33584804593247,0.983363774722465,0.992477175372054
146,"ipsl-cm6a-lr ssp126","0.75",0.264760807241412,0.00302969699999989,30,0.16699211788988,0.969209911218875,0.989843076308084
146,"ipsl-cm6a-lr ssp585","0.75",0.485670660672076,0.0891666697887299,30,0.39399813024894,0.938933055629189,1
147,"gfdl-esm4 ssp126","0.75",0.480571395064536,0.0706935038062498,30,0.234200469429,0.973111938048435,1
147,"gfdl-esm4 ssp585","0.75",0.572408337790033,0.046771978091584,30,0.372869027529017,0.996231974265488,1
147,"ipsl-cm6a-lr ssp126","0.75",0.20229534207081,0.0120861513283133,30,0.0314291320102671,0.843510142235921,1
147,"ipsl-cm6a-lr ssp585","0.75",0.699655157881941,0.122633010354917,30,0.264813047110789,0.945927887670853,1
149,"gfdl-esm4 ssp126","0.75",0.267524106272868,0,30,0.53970310338582,0.984258099759066,0.981045015614828
149,"gfdl-esm4 ssp585","0.75",0.177476433446857,0.00423731000884375,30,0.416860642541198,0.963814290930626,0.98726603516399
149,"ipsl-cm6a-lr ssp126","0.75",0.0584837539028275,0.00100989899999993,30,0.225463608925586,0.950069355694126,0.952618399410573
149,"ipsl-cm6a-lr ssp585","0.75",0.333683761226232,0.00201979799999963,30,0.53668320657087,0.971781840563443,1
151,"gfdl-esm4 ssp126","0.75",0.324981780295091,0.0100826716641568,30,0.0937355491090257,0.696742265904012,0.991743715443804
151,"gfdl-esm4 ssp585","0.75",0.98339247698361,0.621778341043724,30,0.088962273916949,0.943112019330676,1
151,"ipsl-cm6a-lr ssp126","0.75",0.986084356928965,0.679174062874002,30,0.2146747478788,0.595977778098475,1
151,"ipsl-cm6a-lr ssp585","0.75",0.728238189252593,0.11011635538956,30,0.581744043536248,0.998869620978523,1
152,"gfdl-esm4 ssp126","0.75",0.401461647403645,0.00666599999999973,30,0.582287899101545,0.988193574819299,0.998059009598958
152,"gfdl-esm4 ssp585","0.75",0.362793680442998,0.00201979799999996,30,0.433530893331055,0.963814290930626,1
152,"ipsl-cm6a-lr ssp126","0.75",0.132675234095284,0.0010098989999997,30,0.32433489137931,0.950069355694126,1
152,"ipsl-cm6a-lr ssp585","0.75",0.555605028867256,0.0745929182894397,30,0.394196080020304,0.971781840563443,1
188,"gfdl-esm4 ssp126","0.75",0.179502424359962,0,30,0.0608164454996247,0.968147787959546,1
188,"gfdl-esm4 ssp585","0.75",0.394028078070699,0.00165256199999997,30,0.0988928308086512,0.965391088084418,1
188,"ipsl-cm6a-lr ssp126","0.75",0.249903492790902,0.00403959599999992,30,0.402774502465907,0.952209234255885,1
188,"ipsl-cm6a-lr ssp585","0.75",0.517930896065992,0.0300603957877449,30,0.525971955380368,0.980796346589569,1
579,"gfdl-esm4 ssp126","0.75",0.215359064196485,0.0216501983999999,30,0.387129380866275,0.986012798394195,0.99532561658453
579,"gfdl-esm4 ssp585","0.75",0.786446256673753,0.132197614879749,30,0.304243880331371,0.934032465463455,0.999983232260074
579,"ipsl-cm6a-lr ssp126","0.75",0.494752572045448,0.0345487676417953,30,0.117524176295637,0.982290881569945,0.999699631302101
579,"ipsl-cm6a-lr ssp585","0.75",0.613086981824668,0.121228072469774,30,0.211417266008783,0.986711325289576,1
582,"gfdl-esm4 ssp126","0.75",0.1675,0,30,0.0775,0.763804,1
582,"gfdl-esm4 ssp585","0.75",0,0,30,0,0.68,1
582,"ipsl-cm6a-lr ssp126","0.75",0,0,30,0,0.6666466671667,1
582,"ipsl-cm6a-lr ssp585","0.75",0.1720184,0,30,0,0.4168,1
583,"gfdl-esm4 ssp126","0.75",0.298455325093027,0.0141886719822191,30,0.276771495187031,0.989758856429169,0.981538167054393
583,"gfdl-esm4 ssp585","0.75",0.576372642886588,0.126714049146,30,0.270122034190974,0.999013095667339,0.995805644730037
583,"ipsl-cm6a-lr ssp126","0.75",0.975862151160872,0.664046677713416,30,0.207908662157393,0.981599825355396,1
583,"ipsl-cm6a-lr ssp585","0.75",0.186971133839884,0.00806287366415648,30,0.527833294866122,0.995316672120592,0.989813187161341
620,"gfdl-esm4 ssp126","0.75",0.737681622169624,0.213221463895517,30,0.111149804492601,0.704915401236857,1
620,"gfdl-esm4 ssp585","0.75",0.432203473758515,0.00264277882114194,30,0.262372939034746,0.933111750879612,1
620,"ipsl-cm6a-lr ssp126","0.75",0.276411871108503,0.00165256199999986,30,0.331130954100501,0.97305282583187,0.992081717135467
620,"ipsl-cm6a-lr ssp585","0.75",0.186351025772862,0.00756551518209336,30,0.105340343122459,0.976304990198106,1
640,"gfdl-esm4 ssp126","0.75",0.504428203900775,0,30,0.49030267533424,0.998880129309806,0.999244627028894
640,"gfdl-esm4 ssp585","0.75",0.794834259269024,0.174658202619325,30,0.438146899302959,0.99148638369383,0.999920918292308
640,"ipsl-cm6a-lr ssp126","0.75",0.374138360711655,0.012905766043416,30,0.33684272012835,0.93944146154595,1
640,"ipsl-cm6a-lr ssp585","0.75",0.395106013451581,0.029632592,30,0.293242301417638,0.98960187690734,0.997282623638097
755,"gfdl-esm4 ssp126","0.75",0.583170917364592,0.0786484735768352,30,0.133932789009893,0.844845574648455,0.996489830036393
755,"gfdl-esm4 ssp585","0.75",0.771820735452913,0.144817678708489,30,0.434944678354659,0.995176678684503,1
755,"ipsl-cm6a-lr ssp126","0.75",0.675467423501169,0.0662494479008728,30,0.415518714503799,0.905402269729119,1
755,"ipsl-cm6a-lr ssp585","0.75",0.62568733052793,0.114429640819174,30,0.5016997209472,0.99583289521035,0.999855883645315
762,"gfdl-esm4 ssp126","0.75",0.643307486132401,0.124307581776587,30,0.193534690842775,0.943577279403021,0.999055525721451
762,"gfdl-esm4 ssp585","0.75",0.521160402182348,0.0455627513111215,30,0.22115081609035,0.914489430526495,1
762,"ipsl-cm6a-lr ssp126","0.75",0.338213076743896,0.0273255510104036,30,0.288725777387111,0.958193160511872,0.999399644369037
762,"ipsl-cm6a-lr ssp585","0.75",0.349998872007055,0.0214967394401981,30,0.198615464552138,0.996022718995891,1
764,"gfdl-esm4 ssp126","0.75",0.409633801852877,0.0405348340362118,30,0.105117141829252,0.790331720886063,0.99161412798108
764,"gfdl-esm4 ssp585","0.75",0.95802916305812,0.609653389730104,30,0.120620988172872,0.971554587465821,0.999984357634218
764,"ipsl-cm6a-lr ssp126","0.75",0.938965506182446,0.410978314609473,30,0.0858595959999999,0.616902177697584,0.999999271061714
764,"ipsl-cm6a-lr ssp585","0.75",0.541550239052839,0.045327423919479,30,0.312192590659135,0.999441775578822,0.995985221211156
838,"gfdl-esm4 ssp126","0.75",0.683547204531084,0.186660710575094,30,0,0.987448098228569,0.998265806275862
838,"gfdl-esm4 ssp585","0.75",0.0636251318001824,1.11022302462516e-16,30,0.515048171821524,0.978230995493176,0.9922120414931
838,"ipsl-cm6a-lr ssp126","0.75",0.110802794043995,0.00596745646739993,30,0.138015992279924,0.901876908931756,1
838,"ipsl-cm6a-lr ssp585","0.75",0.653732689041782,0.109498808182848,30,0.152956357344865,0.904276114863079,0.999457194429384
857,"gfdl-esm4 ssp126","0.75",0.121795484687489,0.00495768599999991,30,0.122079687514039,0.981350397858926,0.994229156277197
857,"gfdl-esm4 ssp585","0.75",0.761192113988186,0.132197614879749,30,0.163143353547436,0.934032465463455,0.999417786808131
857,"ipsl-cm6a-lr ssp126","0.75",0.151640259085616,0.00889879731715482,30,0.166151984858067,0.976386661485365,0.978887504939492
857,"ipsl-cm6a-lr ssp585","0.75",0.167090233454957,0.00991511493480002,30,0.291023363783944,0.990772491918258,0.95621177815906
863,"gfdl-esm4 ssp126","0.75",0.522221817713955,0.133060935,30,0.644007572366704,0.898290289218012,1
863,"gfdl-esm4 ssp585","0.75",0.632488893983946,0.0624913504811758,30,0.0200990101,0.977052116723116,1
863,"ipsl-cm6a-lr ssp126","0.75",0.718752006043064,0.0755101160767335,30,0.128440905137221,0.978419807754017,1
863,"ipsl-cm6a-lr ssp585","0.75",0.834250309867356,0.124721792136665,30,0.018179091,0.972079048211049,1
869,"gfdl-esm4 ssp126","0.75",0.73568593352141,0.18839236177411,30,0.108866909388056,0.756701928150363,0.999931461248212
869,"gfdl-esm4 ssp585","0.75",0.384312353628889,0.0974835013416,30,0.24039869169125,1,0.968967243811637
869,"ipsl-cm6a-lr ssp126","0.75",0.545885728917982,0.0506286105439541,30,0.265354152556732,0.816824813710574,0.999380792762439
869,"ipsl-cm6a-lr ssp585","0.75",0.92402339494194,0.416710765861961,30,0.336475061904548,0.999999659922032,0.999957140725404
878,"gfdl-esm4 ssp126","0.75",0.289375333187516,0.0100826716641568,30,0.211932429923231,0.696742265904012,1
878,"gfdl-esm4 ssp585","0.75",0.953736930177968,0.546371875289235,30,0.144742248666738,0.924149359107568,1
878,"ipsl-cm6a-lr ssp126","0.75",0.932751403370536,0.3437166916812,30,0.208344421047445,0.775540965935722,1
878,"ipsl-cm6a-lr ssp585","0.75",0.725902983972366,0.0849069952243253,30,0.863719773578937,0.998643490913864,1
889,"gfdl-esm4 ssp126","0.75",0.71058990507492,0.145953290931203,30,0.337254339152741,0.932297917370572,0.998895930582388
889,"gfdl-esm4 ssp585","0.75",0.698527929977625,0.102650286512643,30,0.632252796358379,0.99924332643661,1
889,"ipsl-cm6a-lr ssp126","0.75",0.710611906347805,0.1921105856,30,0.516074255368922,0.991577191797948,1
889,"ipsl-cm6a-lr ssp585","0.75",0.354372917130447,0.00545399999999985,30,0.447591623796459,0.961225587544965,0.999833628898969
901,"gfdl-esm4 ssp126","0.75",0.422886121583724,0.000917998190999914,30,0.508434073422827,0.99709044521165,1
901,"gfdl-esm4 ssp585","0.75",0.382808082094247,0.00661115699999992,30,0.176811708615638,0.912042456562463,0.993449720208622
901,"ipsl-cm6a-lr ssp126","0.75",0.559943564305998,0.0462160621495558,30,0.0641527398951544,0.883880664008326,0.999954519176734
901,"ipsl-cm6a-lr ssp585","0.75",0.396874521254483,0.0211528046165289,30,0.385785841454561,0.954007570668171,1
909,"gfdl-esm4 ssp126","0.75",0.121795484687489,0.00495768599999991,30,0.109834955079152,0.981456634504839,0.963932226732484
909,"gfdl-esm4 ssp585","0.75",0.768931686346557,0.132197614879749,30,0.538811362069657,0.941361458550465,1
909,"ipsl-cm6a-lr ssp126","0.75",0.256570372818604,0.0282380438889801,30,0.135173692769725,0.971662860296849,0.990049883742699
909,"ipsl-cm6a-lr ssp585","0.75",0.225162177376266,0.013515063576897,30,0.309979552749001,0.98720957293887,1
910,"gfdl-esm4 ssp126","0.75",0.121795484687489,0.00495768599999991,30,0.0870401022193172,0.981642027367038,0.988458312554395
910,"gfdl-esm4 ssp585","0.75",0.974704159358838,0.656408556562987,30,0.161948347352724,0.934032465463455,1
910,"ipsl-cm6a-lr ssp126","0.75",0.339919978123806,0.00889879731715482,30,0.427358233711813,0.985242991612235,1
910,"ipsl-cm6a-lr ssp585","0.75",0.391443594382089,0.0261148838242365,30,0.061176327999599,0.986711325289576,0.995156791808431
922,"gfdl-esm4 ssp126","0.75",0.141752682297965,0.00495768599999991,30,0.198501741205037,0.981456634504839,1
922,"gfdl-esm4 ssp585","0.75",0.756770196154271,0.132197614879749,30,0.106624953575197,0.941361458550465,0.998665774777552
922,"ipsl-cm6a-lr ssp126","0.75",0.104839942068245,0.000826280999999929,30,0.117524176295637,0.971662860296849,0.96890464288165
922,"ipsl-cm6a-lr ssp585","0.75",0.182232533010746,0.00991511493480002,30,0.830765615307934,0.98720957293887,1
948,"gfdl-esm4 ssp126","0.75",0.634151263835916,0.149950167732437,30,0.265650802252918,0.978679615606835,0.998270377931377
948,"gfdl-esm4 ssp585","0.75",0.717223857096549,0.111046404295873,30,0.661340869333237,0.998981025425353,0.999891793578911
948,"ipsl-cm6a-lr ssp126","0.75",0.0927226974327047,0,30,0.13068996004744,0.900604517117051,1
948,"ipsl-cm6a-lr ssp585","0.75",0.270033265009751,0.0174469542164082,30,0.275754723720181,0.909165266906464,0.994959982684383
966,"gfdl-esm4 ssp126","0.75",0.381182853773493,0.03245959008,30,0.0608164454996247,0.97611084096966,0.998127005997846
966,"gfdl-esm4 ssp585","0.75",0.318290109203171,0.00165256199999997,30,0.210383225435092,0.965391088084418,0.976114649764806
966,"ipsl-cm6a-lr ssp126","0.75",0.115953899036838,0.00403959599999992,30,0.228514162536766,0.940266919012193,1
966,"ipsl-cm6a-lr ssp585","0.75",0.417635459694228,0.0210300614205258,30,0.308428208665856,0.951987985637826,1
983,"gfdl-esm4 ssp126","0.75",0.138933604611916,0.00403959599999992,30,0.300014304324699,0.978101833949818,1
983,"gfdl-esm4 ssp585","0.75",0.606533097279318,0.0777799999999997,30,0.461935251591716,0.992247928415342,1
983,"ipsl-cm6a-lr ssp126","0.75",0.45925833653182,0.00847536411295957,30,0.207117864294351,0.897787151941348,1
983,"ipsl-cm6a-lr ssp585","0.75",0.315088155376371,0.0294480133922663,30,0.602328806221063,0.921309825428443,1
1009,"gfdl-esm4 ssp126","0.75",0.613431890411707,0.0040395959999997,30,0.251922223835435,0.978550494995342,1
1009,"gfdl-esm4 ssp585","0.75",0.533723333187372,1.11022302462516e-16,30,0.474255442417628,0.990934681751266,0.999797001932013
1009,"ipsl-cm6a-lr ssp126","0.75",0.43219280039983,0.005409111235265,30,0.148489695756907,0.93296836506672,1
1009,"ipsl-cm6a-lr ssp585","0.75",0.540626644872511,0.081645412845567,30,0.176933681929375,0.939177925462829,1
1026,"gfdl-esm4 ssp126","0.75",0.88931027039642,0.260184167418059,30,0.535960335306636,0.950756235722123,1
1026,"gfdl-esm4 ssp585","0.75",0.473681152062249,0.00385347461893293,30,0.433792255948362,0.985960518405904,0.998887555056819
1026,"ipsl-cm6a-lr ssp126","0.75",0.524448567972899,0.0419798192920859,30,0.18818391951523,0.971400386737471,1
1026,"ipsl-cm6a-lr ssp585","0.75",0.63032577882449,0.0830677496384149,30,0.239057804850114,0.905827167099073,0.999699025560254
1087,"gfdl-esm4 ssp126","0.75",0.765663246578564,0.170238603869057,30,0.167474728535233,0.822214119775272,0.999851998893391
1087,"gfdl-esm4 ssp585","0.75",0.960092886190031,0.71989747328816,30,0.613552884788821,0.992894134727976,1
1087,"ipsl-cm6a-lr ssp126","0.75",0.477141634258852,0.0198025184228399,30,0.289826241559217,0.924096545465524,1
1087,"ipsl-cm6a-lr ssp585","0.75",0.30378590630095,0.0121187879999999,30,0.203382116081633,0.941837436206566,0.998247693938754
1096,"gfdl-esm4 ssp126","0.75",0.832635909147782,0.384198469195699,30,0.50518198511183,0.94554126317029,0.999614992659623
1096,"gfdl-esm4 ssp585","0.75",0.802129865634484,0.156533080606511,30,0.677139791416218,0.999971360445634,1
1096,"ipsl-cm6a-lr ssp126","0.75",0.345685294409838,0.00386809425937151,30,0.48205445581775,0.975685220504311,1
1096,"ipsl-cm6a-lr ssp585","0.75",0.707547154685827,0.122126393725705,30,0.452224294882548,0.996835642548426,0.999934523528904
1097,"gfdl-esm4 ssp126","0.75",0.344014613339595,0.0211526143999777,30,0.214441684464138,0.888949202926236,0.997650784611665
1097,"gfdl-esm4 ssp585","0.75",0.365842804538121,0.0137762203599996,30,0.535449722427058,0.985476064872206,1
1097,"ipsl-cm6a-lr ssp126","0.75",0.461403393934444,0,30,0.268488353449149,0.936482482866685,1
1097,"ipsl-cm6a-lr ssp585","0.75",0.610769594677788,0.0315403321161026,30,0.442428539307747,0.983410766593381,0.999790746408978
1098,"gfdl-esm4 ssp126","0.75",0.123572743846936,0,30,0.0978107445507167,0.696742265904012,0.969896164623606
1098,"gfdl-esm4 ssp585","0.75",0.882970391941869,0.251918799845003,30,0.359965234338156,0.980293422609407,1
1098,"ipsl-cm6a-lr ssp126","0.75",0.883203225532228,0.246115929770637,30,0.244725303570467,0.751179891444152,0.99999907480278
1098,"ipsl-cm6a-lr ssp585","0.75",0.864109030972298,0.24869746905513,30,0.396866300388054,0.99647658871664,1
1101,"gfdl-esm4 ssp126","0.75",0.28612520285864,0.0176382246848401,30,0.468672197159564,0.985843982801467,0.987307720760608
1101,"gfdl-esm4 ssp585","0.75",0.880796736009624,0.272879764508717,30,0.698373158238541,0.9918988723985,1
1101,"ipsl-cm6a-lr ssp126","0.75",0.627639400942176,0.113126464,30,0.247688658414723,0.893644822519659,1
1101,"ipsl-cm6a-lr ssp585","0.75",0.696781139839265,0.112143656791997,30,0.600463598712147,0.964050665494392,1
1111,"gfdl-esm4 ssp126","0.75",0.0444999999999999,0,30,0.200682502912,0.776845798336,0.98809844257792
1111,"gfdl-esm4 ssp585","0.75",0.1457092,0.00399999999999978,30,0.157592776660457,0.90962254832608,0.978743223366294
1111,"ipsl-cm6a-lr ssp126","0.75",0.136,0,30,0.1355518,0.6771625065163,1
1111,"ipsl-cm6a-lr ssp585","0.75",0.390198504226816,0.0356839359999999,30,0.21013597490479,0.860539781446929,1
1115,"gfdl-esm4 ssp126","0.75",0.497008515624092,0,30,0.459715417417662,0.876606700051466,1
1115,"gfdl-esm4 ssp585","0.75",0.264137356027846,0.0167479817907081,30,0.355691990691866,0.957594872184327,1
1115,"ipsl-cm6a-lr ssp126","0.75",0.202500412477763,0.00100989899999993,30,0.214882780574228,0.939663838701144,1
1115,"ipsl-cm6a-lr ssp585","0.75",0.214507901298949,0.00977620743216134,30,0.437325639233659,0.972288230482118,1
1144,"gfdl-esm4 ssp126","0.75",0.1194112,-4.44089209850063e-16,30,0.17922519856,0.874475761564,0.961915016249344
1144,"gfdl-esm4 ssp585","0.75",0.0591039999999997,0,30,0.13099044329184,0.90962254832608,0.946858058415735
1144,"ipsl-cm6a-lr ssp126","0.75",0.0591999999999998,0,30,0.0946841468967999,0.820644043770578,1
1144,"ipsl-cm6a-lr ssp585","0.75",0.353303123942234,0.0133359999999995,30,0.211734939458468,0.883787799879726,1
1145,"gfdl-esm4 ssp126","0.75",0.116432,0,30,0.2104765117696,0.776845798336,0.993906402599895
1145,"gfdl-esm4 ssp585","0.75",0.0198999999999998,0,30,0.113255554379428,0.90962254832608,1
1145,"ipsl-cm6a-lr ssp126","0.75",0.0560031999999999,0,30,0.124037349976,0.6771625065163,0.98979714907705
1145,"ipsl-cm6a-lr ssp585","0.75",0.31222937096704,-2.22044604925031e-16,30,0.439916113918438,0.860539781446929,1
1170,"gfdl-esm4 ssp126","0.75",0.675592151222125,0.144509352682111,30,0.180779399370319,0.986903503445921,0.993312005658588
1170,"gfdl-esm4 ssp585","0.75",0.356516093573167,0.0323167679999998,30,0.322343503315222,0.97970320896681,1
1170,"ipsl-cm6a-lr ssp126","0.75",0.281381393566935,0.0282771719999999,30,0.223563621846548,0.954585976911791,0.975962797246581
1170,"ipsl-cm6a-lr ssp585","0.75",0.983177392088633,0.55605212631111,30,0.571989186999047,0.988401838458034,1
1173,"gfdl-esm4 ssp126","0.75",0.204106069375441,0.00201979799999996,30,0.24263030884629,0.882180627490639,0.993933942378182
1173,"gfdl-esm4 ssp585","0.75",0.15198604406976,0,30,0.161331241002614,0.923196478399486,1
1173,"ipsl-cm6a-lr ssp126","0.75",0.158543506609603,0.00727199999999983,30,0.237360646276509,0.836949130374427,1
1173,"ipsl-cm6a-lr ssp585","0.75",0.272996219705095,0,30,0.204075697544123,0.864812883284398,1
